title,make,model,year,condition,transmission,price
Toyota Highlander XLE 2021 Gray,Toyota,Highlander XLE,2021,foreign used,automatic,"₦ 63,000,000"
Lexus ES 350 FWD 2016 Brown,Lexus,ES 350,2016,foreign used,automatic,"₦ 30,000,000"
Volkswagen Passat 2007 Silver,Volkswagen,Passat,2007,foreign used,automatic,"₦ 8,500,000"
BMW X7 xDrive40i 2023 White,BMW,X7 xDrive40i,2023,foreign used,automatic,"₦ 140,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2010 Black,Mercedes-Benz,GLK-Class 350,2010,foreign used,automatic,"₦ 16,500,000"
Mercedes-Benz GLE-Class GLE 350 2017 Black,Mercedes-Benz,GLE-Class GLE,2017,foreign used,automatic,"₦ 65,000,000"
Chevrolet Suburban 2022 Gray,Chevrolet,Suburban,2022,foreign used,automatic,"₦ 110,000,000"
Toyota Camry 2012 Red,Toyota,Camry,2012,foreign used,automatic,"₦ 14,800,000"
Honda Accord EX-L 4dr Sedan (2.4L 4cyl CVT) 2015 Gray,Honda,Accord EX-L,2015,foreign used,automatic,"₦ 14,750,000"
Land Rover Range Rover Sport 2017 Gray,Land,Rover Range,2017,local used,automatic,"₦ 47,500,000"
Kia Rio 2020 Red,Kia,Rio,2020,local used,automatic,"₦ 9,500,000"
Toyota Corolla Base 4dr Sedan (1.8L 4cyl 5M) 2010 Red,Toyota,Corolla Base,2010,local used,automatic,"₦ 7,020,000"
Toyota Tacoma Double Cab V6 Automatic 2012 Silver,Toyota,Tacoma Double,2012,foreign used,automatic,"₦ 19,500,000"
Mercedes-Benz C300 Luxury Sedan RWD (3.0L 6cyl 7A) 2008 Off white,Mercedes-Benz,C300 Luxury,2008,foreign used,automatic,"₦ 12,950,000"
Toyota Sequoia Platinum 4dr SUV (5.7L 8cyl 6A) 2015 Brown,Toyota,Sequoia Platinum,2015,foreign used,automatic,"₦ 35,000,000"
Toyota Previa Automatic 2002 Silver,Toyota,Previa Automatic,2002,foreign used,automatic,"₦ 12,500,000"
Lexus ES 350 FWD 2014 Matt Black,Lexus,ES 350,2014,foreign used,automatic,"₦ 19,990,000"
Toyota Camry XSE V6 FWD 2020 White,Toyota,Camry XSE,2020,foreign used,automatic,"₦ 29,500,000"
Honda Pilot EX 4x2 (3.5L 6cyl 5A) 2006 White,Honda,Pilot EX,2006,local used,automatic,"₦ 4,700,000"
Toyota Camry LE FWD 2020 White,Toyota,Camry LE,2020,local used,automatic,"₦ 27,000,000"
Mercedes-Benz M Class ML 350 4Matic 2008 Black,Mercedes-Benz,M Class,2008,local used,automatic,"₦ 8,500,000"
Nissan Pathfinder Silver 4x4 2011 Silver,Nissan,Pathfinder Silver,2011,foreign used,automatic,"₦ 14,500,000"
Lexus RX 350 2022 Red,Lexus,RX 350,2022,foreign used,automatic,"₦ 75,000,000"
Honda Pilot 2010 Black,Honda,Pilot,2010,local used,automatic,"₦ 7,980,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2015 Green,Toyota,Corolla LE,2015,foreign used,automatic,"₦ 15,500,000"
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2011 Silver,Mercedes-Benz,E350 Base,2011,foreign used,automatic,"₦ 14,000,000"
Honda Accord Crosstour 2010 White,Honda,Accord Crosstour,2010,local used,automatic,"₦ 6,750,000"
Honda Odyssey 2007 Silver,Honda,Odyssey,2007,local used,automatic,"₦ 3,500,000"
Toyota Venza Limited 2011 Black,Toyota,Venza Limited,2011,foreign used,automatic,"₦ 18,500,000"
Hyundai Sonata Limited 2.0T Sedan (2.0L 4cyl 6A) 2013 Silver,Hyundai,Sonata Limited,2013,foreign used,automatic,"₦ 11,500,000"
Lexus RX 300 2WD 2000 White,Lexus,RX 300,2000,local used,automatic,"₦ 4,500,000"
Mercedes-Benz M Class ML 350 4Matic 2010 White,Mercedes-Benz,M Class,2010,local used,automatic,"₦ 12,000,000"
Acura MDX Touring 4dr SUV AWD (3.5L 6cyl 5A) 2006 Black,Acura,MDX Touring,2006,foreign used,automatic,"₦ 6,500,000"
Lexus RX 350L 2008 Blue,Lexus,RX 350L,2008,foreign used,automatic,"₦ 13,000,000"
Toyota Tacoma Limited 2019 Silver,Toyota,Tacoma Limited,2019,foreign used,automatic,"₦ 38,950,000"
Toyota 4-Runner SR5 4dr SUV (4.0L 6cyl 5A) 2015 White,Toyota,4-Runner SR5,2015,foreign used,automatic,"₦ 42,500,000"
Lexus ES 2013 Gold,Lexus,ES,2013,foreign used,automatic,"₦ 19,000,000"
Toyota RAV4 2014 Red,Toyota,RAV4,2014,foreign used,automatic,"₦ 22,800,000"
Toyota Highlander 2016,Toyota,Highlander,2016,foreign used,automatic,"₦ 28,500,000"
BMW X5 xDrive40i AWD 2019 Black,BMW,X5 xDrive40i,2019,foreign used,automatic,"₦ 65,000,000"
Hyundai Sonata SEL 2020 White,Hyundai,Sonata SEL,2020,foreign used,automatic,"₦ 32,700,000"
Lexus GX 470 Sport Utility 2005 Gray,Lexus,GX 470,2005,foreign used,automatic,"₦ 17,500,000"
Toyota Highlander Limited V6 4x4 (3.5L 6cyl 6A) 2016 Black,Toyota,Highlander Limited,2016,foreign used,automatic,"₦ 31,500,000"
Toyota Highlander XSE AWD 2023 Silver,Toyota,Highlander XSE,2023,foreign used,automatic,"₦ 75,000,000"
Toyota Land Cruiser 4.5 V8 VXR 2007 Gold,Toyota,Land Cruiser,2007,foreign used,automatic,"₦ 25,000,000"
Toyota Venza 2010 Blue,Toyota,Venza,2010,foreign used,automatic,"₦ 18,500,000"
Toyota Land Cruiser Prado 4.0 Petrol TX-L 2022 White,Toyota,Land Cruiser,2022,foreign used,automatic,"₦ 78,000,000"
Honda Accord 2011 Black,Honda,Accord,2011,foreign used,automatic,"₦ 11,800,000"
Jeep Wrangler 2019 Black,Jeep,Wrangler,2019,foreign used,automatic,"₦ 65,000,000"
Mercedes-Benz E350 2006 Brown,Mercedes-Benz,E350,2006,local used,automatic,"₦ 4,000,000"
Toyota Prius Plug-in Advanced 2012 Red,Toyota,Prius Plug-in,2012,foreign used,automatic,"₦ 12,000,000"
Toyota Corolla S 4dr Sedan (1.8L 4cyl CVT) 2014 Gray,Toyota,Corolla S,2014,local used,automatic,"₦ 11,500,000"
Toyota Corolla S 4dr Sedan (1.8L 4cyl 4A) 2009 Gray,Toyota,Corolla S,2009,foreign used,automatic,"₦ 11,900,000"
Lexus RX 350 2015 White,Lexus,RX 350,2015,foreign used,automatic,"₦ 23,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4 cyl 4A) 2009 Gold,Toyota,Corolla LE,2009,foreign used,automatic,"₦ 11,500,000"
Toyota Sienna 2002 Gold,Toyota,Sienna,2002,local used,automatic,"₦ 3,200,000"
Toyota Highlander XLE AWD 2020 Gray,Toyota,Highlander XLE,2020,foreign used,automatic,"₦ 65,000,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 Black,Toyota,Camry SE,2013,foreign used,automatic,"₦ 15,500,000"
Acura MDX 2007 Silver,Acura,MDX,2007,local used,automatic,"₦ 3,950,000"
New Toyota Hilux 2025 Black,New,Toyota Hilux,2025,brand new,automatic,"₦ 129,000,000"
Lexus ES 350 FWD 2017 White,Lexus,ES 350,2017,foreign used,automatic,"₦ 27,000,000"
Mercedes-Benz CLA-Class AMG CLA 35 4MATIC Sedan 2021 Gray,Mercedes-Benz,CLA-Class AMG,2021,foreign used,automatic,"₦ 58,000,000"
Honda Pilot 2013 Gray,Honda,Pilot,2013,foreign used,automatic,"₦ 12,800,000"
Toyota Corolla LE 2021 Blue,Toyota,Corolla LE,2021,foreign used,automatic,"₦ 27,800,000"
Acura MDX Technology Package AWD (3.7L 6cyl 5A) 2009 Black,Acura,MDX Technology,2009,foreign used,automatic,"₦ 9,000,000"
Lexus LX 570 AWD 2019 Black,Lexus,LX 570,2019,foreign used,automatic,"₦ 120,000,000"
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2012 Gray,Acura,MDX Advance,2012,foreign used,automatic,"₦ 11,400,000"
Toyota Matrix XR Hatchback FWD (1.8L 4cyl 4A) 2008 Silver,Toyota,Matrix XR,2008,foreign used,automatic,"₦ 9,000,000"
Lexus LX 470 AWD 2005 White,Lexus,LX 470,2005,foreign used,automatic,"₦ 24,000,000"
Lexus RX 350 AWD 2015 Blue,Lexus,RX 350,2015,foreign used,automatic,"₦ 29,500,000"
Toyota Highlander XLE V6 4x2 (3.5L 6cyl 6A) 2016 Gray,Toyota,Highlander XLE,2016,foreign used,automatic,"₦ 34,000,000"
Toyota Venza AWD 2012 Gray,Toyota,Venza AWD,2012,foreign used,automatic,"₦ 18,500,000"
Mercedes-Benz C43 4Matic Sedan AWD (3.0L V6 9AM) 2017 Black,Mercedes-Benz,C43 4Matic,2017,foreign used,automatic,"₦ 43,500,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Black,Mercedes-Benz,GLE-Class GLE,2020,foreign used,automatic,"₦ 84,000,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2018 Red,Mercedes-Benz,GLE-Class AMG,2018,foreign used,automatic,"₦ 82,800,000"
Acura MDX 2013 Black,Acura,MDX,2013,foreign used,automatic,"₦ 14,000,000"
Honda Accord EX-L 4dr Sedan FWD (2.4L 4cyl 2A) 2013 Red,Honda,Accord EX-L,2013,foreign used,automatic,"₦ 15,000,000"
Honda Accord 2008 Black,Honda,Accord,2008,local used,automatic,"₦ 6,500,000"
Toyota Venza 2010 Red,Toyota,Venza,2010,local used,automatic,"₦ 14,500,000"
Toyota Highlander 2022 Black,Toyota,Highlander,2022,foreign used,automatic,"₦ 53,000,000"
Toyota Corolla S Plus 4dr Sedan (1.8L 4cyl CVT) 2015 Gray,Toyota,Corolla S,2015,foreign used,automatic,"₦ 16,000,000"
Toyota Venza V6 2010 Green,Toyota,Venza V6,2010,foreign used,automatic,"₦ 18,800,000"
Toyota Corolla 2010 Blue,Toyota,Corolla,2010,foreign used,automatic,"₦ 11,500,000"
Lexus RX 330 2005 Gray,Lexus,RX 330,2005,foreign used,automatic,"₦ 14,500,000"
Volkswagen Passat 1.8 T 2008 Matt Black,Volkswagen,Passat 1,2008,foreign used,manual,"₦ 7,800,000"
Toyota Grand Highlander Limited AWD 2024 White,Toyota,Grand Highlander,2024,foreign used,automatic,"₦ 140,000,000"
Lexus RX 350 4x4 2007 Gray,Lexus,RX 350,2007,local used,automatic,"₦ 8,700,000"
Peugeot 307 2005 Silver,Peugeot,307,2005,local used,automatic,"₦ 4,750,000"
Lexus RX 350  F Sport AWD 2019 Gray,Lexus,RX 350,2019,foreign used,automatic,"₦ 55,000,000"
Volvo XC90 2009 Black,Volvo,XC90,2009,foreign used,automatic,"₦ 7,500,000"
Lexus ES 2007 Black,Lexus,ES,2007,local used,automatic,"₦ 11,390,625"
Toyota Sienna 2008 Red,Toyota,Sienna,2008,local used,automatic,"₦ 7,700,000"
Mercedes-Benz GLK-Class 2010 Blue,Mercedes-Benz,GLK-Class,2010,local used,automatic,"₦ 11,200,000"
Lexus ES 350 FWD 2014 Black,Lexus,ES 350,2014,foreign used,automatic,"₦ 21,500,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2016 Red,Toyota,Camry XLE,2016,foreign used,automatic,"₦ 20,000,000"
Mercedes-Benz GLE-Class GLE 350 2016 Red,Mercedes-Benz,GLE-Class GLE,2016,foreign used,automatic,"₦ 44,000,000"
Mercedes-Benz C400 4Matic AWD Sedan (3.0L V6 7A) 2015 Black,Mercedes-Benz,C400 4Matic,2015,foreign used,automatic,"₦ 37,000,000"
Lexus NX 300 AWD 2019 Gold,Lexus,NX 300,2019,local used,automatic,"₦ 35,000,000"
Honda Accord EX-L V-6 4dr Sedan FWD (3.5L 6cyl 6A) 2016 Black,Honda,Accord EX-L,2016,foreign used,automatic,"₦ 17,900,000"
Toyota Highlander 2016 Gold,Toyota,Highlander,2016,foreign used,automatic,"₦ 28,000,000"
Honda CR-V 2.0i ES Automatic 2003 Black,Honda,CR-V 2,2003,local used,automatic,"₦ 7,000,000"
Lexus ES 2014 White,Lexus,ES,2014,foreign used,automatic,"₦ 19,999,000"
Toyota Camry 2007 Gold,Toyota,Camry,2007,local used,automatic,"₦ 6,700,000"
Honda Crosstour 2011 White,Honda,Crosstour,2011,foreign used,automatic,"₦ 11,500,000"
Honda CR-V Touring 4dr SUV AWD (1.5L 4cyl CVT) 2017 Black,Honda,CR-V Touring,2017,foreign used,automatic,"₦ 26,000,000"
Lexus ES 350 2011 Gold,Lexus,ES 350,2011,foreign used,automatic,"₦ 14,000,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2014 Red,Toyota,Camry XLE,2014,foreign used,automatic,"₦ 15,000,000"
Lexus RX 350 AWD 2016 Gold,Lexus,RX 350,2016,foreign used,automatic,"₦ 43,500,000"
Toyota Previa 2.4 GL 7-seater 1999 Gray,Toyota,Previa 2,1999,foreign used,manual,"₦ 13,500,000"
Toyota Corolla S 2007 Silver,Toyota,Corolla S,2007,foreign used,automatic,"₦ 9,800,000"
Toyota RAV4 3.5 Sport 2011 Red,Toyota,RAV4 3,2011,foreign used,automatic,"₦ 15,950,000"
Toyota Sienna LE AWD 7-Passenger 2013 Gray,Toyota,Sienna LE,2013,foreign used,automatic,"₦ 16,000,000"
Toyota Highlander 2013 White,Toyota,Highlander,2013,foreign used,automatic,"₦ 22,500,000"
Toyota Hilux 2024 White,Toyota,Hilux,2024,foreign used,automatic,"₦ 80,000,000"
Toyota Camry SE Sport 4dr Sedan (2.5L 4cyl 6A) 2014 Red,Toyota,Camry SE,2014,foreign used,automatic,"₦ 14,850,000"
Nissan Pathfinder SV 4dr SUV 4WD (3.5L 6cyl CVT) 2015 Red,Nissan,Pathfinder SV,2015,foreign used,automatic,"₦ 14,200,000"
Cadillac Escalade 2021 Black,Cadillac,Escalade,2021,foreign used,automatic,"₦ 240,000,000"
Dodge Challenger SRT Hellcat Redeye Widebody 2022 Black,Dodge,Challenger SRT,2022,foreign used,automatic,"₦ 62,000,000"
Honda Accord 2012 Gray,Honda,Accord,2012,local used,automatic,"₦ 6,500,000"
Toyota Venza 2015 Gray,Toyota,Venza,2015,foreign used,automatic,"₦ 24,000,000"
Lexus RX 2011 Black,Lexus,RX,2011,local used,automatic,"₦ 16,300,000"
Lexus RX 2017 White,Lexus,RX,2017,foreign used,automatic,"₦ 48,000,000"
Toyota RAV4 2008 Silver,Toyota,RAV4,2008,foreign used,automatic,"₦ 11,800,000"
Mercedes-Benz C450 2016 White,Mercedes-Benz,C450,2016,foreign used,automatic,"₦ 38,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Silver,Toyota,Camry LE,2009,foreign used,automatic,"₦ 8,800,000"
Toyota 4-Runner Limited 4dr 4x4 (4.0L 6cyl 5A) 2016 Gray,Toyota,4-Runner Limited,2016,foreign used,automatic,"₦ 50,000,000"
Toyota Yaris 2009 Red,Toyota,Yaris,2009,foreign used,automatic,"₦ 8,800,000"
Honda Ridgeline 2007 Red,Honda,Ridgeline,2007,foreign used,automatic,"₦ 11,000,000"
Lexus GX 460 2012 Gold,Lexus,GX 460,2012,foreign used,automatic,"₦ 35,000,000"
Lexus RX 350 2013 Brown,Lexus,RX 350,2013,foreign used,automatic,"₦ 26,000,000"
Lexus RX 350 2011 Black,Lexus,RX 350,2011,foreign used,automatic,"₦ 21,000,000"
Toyota Avensis Verso 2.0 Petrol 2005 Silver,Toyota,Avensis Verso,2005,local used,automatic,"₦ 6,500,000"
Honda Accord LX 4dr Sedan FWD (2.4L 4cyl 2A) 2016 White,Honda,Accord LX,2016,foreign used,automatic,"₦ 15,900,000"
Toyota Highlander Limited Platinum 4x4 V6 (3.5L 6cyl 8A) 2018 Black,Toyota,Highlander Limited,2018,foreign used,automatic,"₦ 36,500,000"
Toyota Venza V6 2010 Silver,Toyota,Venza V6,2010,foreign used,automatic,"₦ 18,800,000"
Toyota Camry 2011 Black,Toyota,Camry,2011,local used,automatic,"₦ 7,050,000"
Acura ZDX Base AWD 2011,Acura,ZDX Base,2011,local used,automatic,"₦ 8,800,000"
Hyundai Sonata 2015 White,Hyundai,Sonata,2015,foreign used,automatic,"₦ 15,000,000"
Lexus IS 250 2014 Gray,Lexus,IS 250,2014,foreign used,automatic,"₦ 22,000,000"
Toyota Hilux 2020 White,Toyota,Hilux,2020,foreign used,automatic,"₦ 75,000,000"
BMW X3 xDrive30i AWD 2020 White,BMW,X3 xDrive30i,2020,foreign used,automatic,"₦ 66,000,000"
Hyundai Veloster Automatic 2012 Gray,Hyundai,Veloster Automatic,2012,foreign used,automatic,"₦ 14,500,000"
New Lexus GX 2022 Gold,New,Lexus GX,2022,brand new,automatic,"₦ 145,000,000"
Toyota Avalon 2015 Maroon,Toyota,Avalon,2015,foreign used,automatic,"₦ 19,500,000"
Toyota Matrix Hatchback FWD (1.8L 4cyl 5M) 2010 Blue,Toyota,Matrix Hatchback,2010,foreign used,automatic,"₦ 9,700,000"
Lexus GX 460 2012 Black,Lexus,GX 460,2012,foreign used,automatic,"₦ 38,000,000"
Toyota Avensis 1.8 VVT-i 2006 White,Toyota,Avensis 1,2006,foreign used,manual,"₦ 9,400,000"
Toyota Sequoia Platinum 4dr SUV (5.7L 8cyl 6A) 2013 Silver,Toyota,Sequoia Platinum,2013,foreign used,automatic,"₦ 31,000,000"
Mercedes-Benz CLA-Class AMG CLA 45 4MATIC Sedan 2016 White,Mercedes-Benz,CLA-Class AMG,2016,local used,automatic,"₦ 22,000,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2015 Black,Toyota,Camry SE,2015,foreign used,automatic,"₦ 18,000,000"
Toyota Corolla 2015 White,Toyota,Corolla,2015,foreign used,automatic,"₦ 16,000,000"
Honda Civic Touring 2021 Gray,Honda,Civic Touring,2021,foreign used,automatic,"₦ 38,000,000"
Mercedes-Benz GLK-Class Base GLK 350 4dr AWD 4MATIC (3.5L 6cyl 7A) 2015 Black,Mercedes-Benz,GLK-Class Base,2015,foreign used,automatic,"₦ 19,500,000"
Lexus NX 200t AWD 2016 Gray,Lexus,NX 200t,2016,foreign used,automatic,"₦ 29,500,000"
Toyota Yaris 2008 Black,Toyota,Yaris,2008,foreign used,automatic,"₦ 9,500,000"
Ford Escape SE 4x4 2016 Brown,Ford,Escape SE,2016,foreign used,automatic,"₦ 19,000,000"
Toyota Land Cruiser 4.5 V8 VXR 2007 Green,Toyota,Land Cruiser,2007,foreign used,automatic,"₦ 26,000,000"
Toyota 4-Runner Limited V6 4x4 2005 Gold,Toyota,4-Runner Limited,2005,foreign used,automatic,"₦ 13,800,000"
Mercedes-Benz E300 2013 Red,Mercedes-Benz,E300,2013,foreign used,automatic,"₦ 14,000,000"
Ford Fusion Sport AWD 2017 Black,Ford,Fusion Sport,2017,foreign used,automatic,"₦ 17,500,000"
Toyota Camry 2008 Silver,Toyota,Camry,2008,local used,automatic,"₦ 7,200,000"
Lexus GX 460 2010 Black,Lexus,GX 460,2010,local used,automatic,"₦ 26,000,000"
Toyota Corolla 1.4 C 2005 Blue,Toyota,Corolla 1,2005,foreign used,automatic,"₦ 9,200,000"
Mercedes-Benz GLB-Class 2023 Black,Mercedes-Benz,GLB-Class,2023,foreign used,automatic,"₦ 70,000,000"
Ford Edge Titanium 4dr AWD (2.0L 4cyl 6A) 2016 Blue,Ford,Edge Titanium,2016,foreign used,automatic,"₦ 25,000,000"
Hyundai Sonata Limited Sedan FWD (2.4L 4cyl 6A) 2013 Black,Hyundai,Sonata Limited,2013,foreign used,automatic,"₦ 12,500,000"
Honda Accord LX 2018 Black,Honda,Accord LX,2018,foreign used,automatic,"₦ 24,000,000"
Lexus RX 350 2017 White,Lexus,RX 350,2017,foreign used,automatic,"₦ 39,600,000"
Mercedes-Benz GLC-Class 2020 Black,Mercedes-Benz,GLC-Class,2020,foreign used,automatic,"₦ 29,800,000"
Hyundai Santa Fe Sport 2013 Red,Hyundai,Santa Fe,2013,foreign used,automatic,"₦ 15,800,000"
Lexus RX 350 2018 Gray,Lexus,RX 350,2018,foreign used,automatic,"₦ 46,500,000"
Toyota Highlander Limited 4dr SUV AWD (3.5L 6cyl 6A) 2015 Gray,Toyota,Highlander Limited,2015,foreign used,automatic,"₦ 31,500,000"
Audi A4 2.0T Premium 4dr Sedan (2.0L 4cyl Turbo CVT) 2014 White,Audi,A4 2,2014,foreign used,automatic,"₦ 13,900,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 White,Mercedes-Benz,C300 Sport,2014,foreign used,automatic,"₦ 15,900,000"
Mercedes-Benz E450 2019 Black,Mercedes-Benz,E450,2019,foreign used,automatic,"₦ 70,000,000"
Mercedes-Benz GLA 250 2015 Black,Mercedes-Benz,GLA 250,2015,foreign used,automatic,"₦ 24,500,000"
Lexus IS 2008 Black,Lexus,IS,2008,local used,automatic,"₦ 5,000,000"
Lexus GX 460 Base 2015 Gray,Lexus,GX 460,2015,foreign used,automatic,"₦ 43,000,000"
Toyota Sienna XLE 7-Passenger AWD 2021 Green,Toyota,Sienna XLE,2021,local used,automatic,"₦ 61,600,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Matt Black,Toyota,Camry LE,2011,foreign used,automatic,"₦ 11,500,000"
Toyota FJ Cruiser 4x4 Automatic 2012 White,Toyota,FJ Cruiser,2012,foreign used,automatic,"₦ 32,600,000"
Honda Accord EX-L 2.0T 2020 Black,Honda,Accord EX-L,2020,foreign used,automatic,"₦ 24,800,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2017 Gray,Mercedes-Benz,GLE-Class AMG,2017,local used,automatic,"₦ 60,000,000"
Toyota Land Cruiser Prado 4.0 Petrol TX-L 2012 Black,Toyota,Land Cruiser,2012,local used,automatic,"₦ 31,500,000"
Toyota RAV4 Limited AWD (2.5L 4cyl 6A) 2013 Black,Toyota,RAV4 Limited,2013,foreign used,automatic,"₦ 21,800,000"
Mercedes-Benz GLK-Class Base GLK 350 4dr AWD 4MATIC (3.5L 6cyl 7A) 2015 White,Mercedes-Benz,GLK-Class Base,2015,foreign used,automatic,"₦ 24,000,000"
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 Gray,Mercedes-Benz,C300 Luxury,2014,foreign used,automatic,"₦ 13,700,000"
Toyota 4-Runner 2013 Black,Toyota,4-Runner,2013,local used,automatic,"₦ 19,500,000"
Honda CR-V 2008 Blue,Honda,CR-V,2008,local used,automatic,"₦ 6,500,000"
Toyota Land Cruiser 2004 Gray,Toyota,Land Cruiser,2004,foreign used,automatic,"₦ 18,800,000"
Honda Pilot 2009 Blue,Honda,Pilot,2009,foreign used,automatic,"₦ 12,800,000"
Toyota Tacoma 2009 Blue,Toyota,Tacoma,2009,foreign used,automatic,"₦ 21,500,000"
Mazda CX-9 Touring FWD 2017 Red,Mazda,CX-9 Touring,2017,foreign used,automatic,"₦ 29,000,000"
Lexus RX 350 2011 Black,Lexus,RX 350,2011,foreign used,automatic,"₦ 19,800,000"
Toyota Highlander V6 2006 Gold,Toyota,Highlander V6,2006,foreign used,automatic,"₦ 12,000,000"
Toyota 4-Runner Limited 4x4 V6 2007 Blue,Toyota,4-Runner Limited,2007,foreign used,automatic,"₦ 15,500,000"
Lexus IS 350 2008 Black,Lexus,IS 350,2008,local used,automatic,"₦ 9,000,000"
Kia Sorento 2008 Silver,Kia,Sorento,2008,local used,automatic,"₦ 5,000,000"
Hyundai Elantra 2013 Brown,Hyundai,Elantra,2013,local used,automatic,"₦ 9,000,000"
Acura MDX w/Advance Pkg SH-AWD 2018 White,Acura,MDX w,2018,foreign used,automatic,"₦ 27,000,000"
Mazda AZ 2012,Mazda,AZ,2012,foreign used,automatic,"₦ 11,600,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2007 Gold,Toyota,Camry LE,2007,foreign used,automatic,"₦ 9,300,000"
Mercedes-Benz M Class ML350 4dr SUV (3.5L 6cyl 7A) 2014 Black,Mercedes-Benz,M Class,2014,foreign used,automatic,"₦ 22,700,000"
Toyota Camry 2.4 SE 2008 White,Toyota,Camry 2,2008,foreign used,automatic,"₦ 9,800,000"
Ford Edge Sport 4dr AWD (3.7L 6cyl 6A) 2012 Brown,Ford,Edge Sport,2012,local used,automatic,"₦ 6,300,000"
Mercedes-Benz GLC-Class 2018 Black,Mercedes-Benz,GLC-Class,2018,foreign used,automatic,"₦ 40,000,000"
Toyota Yaris 2004 Silver,Toyota,Yaris,2004,foreign used,manual,"₦ 4,400,000"
Toyota Highlander XLE 2022 Black,Toyota,Highlander XLE,2022,foreign used,automatic,"₦ 66,000,000"
Mercedes-Benz GLC-Class 2018 Black,Mercedes-Benz,GLC-Class,2018,foreign used,automatic,"₦ 30,000,000"
Mercedes-Benz C300 2015 Silver,Mercedes-Benz,C300,2015,foreign used,automatic,"₦ 25,000,000"
Toyota Highlander XSE 2022 Red,Toyota,Highlander XSE,2022,foreign used,automatic,"₦ 68,000,000"
Mitsubishi SpaceWagon 2004 Silver,Mitsubishi,SpaceWagon,2004,local used,manual,"₦ 3,950,000"
Lexus RX 350 2008 Silver,Lexus,RX 350,2008,foreign used,automatic,"₦ 15,500,000"
Toyota Corolla LE 2021,Toyota,Corolla LE,2021,foreign used,automatic,"₦ 27,500,000"
Hyundai Ix35 2013 Black,Hyundai,Ix35,2013,local used,automatic,"₦ 9,550,000"
Hyundai Elantra 2017 Gray,Hyundai,Elantra,2017,foreign used,automatic,"₦ 13,900,000"
Toyota Corolla LE 2007 Green,Toyota,Corolla LE,2007,foreign used,automatic,"₦ 10,000,000"
Acura MDX 2014 Black,Acura,MDX,2014,foreign used,automatic,"₦ 14,000,000"
Acura MDX SUV 4dr FWD (3.5L 6cyl 9A) 2016 Black,Acura,MDX SUV,2016,foreign used,automatic,"₦ 21,500,000"
Toyota Sequoia Platinum 4dr SUV (5.7L 8cyl 6A) 2013 Black,Toyota,Sequoia Platinum,2013,foreign used,automatic,"₦ 21,000,000"
Toyota Sienna LE AWD 2005 Blue,Toyota,Sienna LE,2005,foreign used,automatic,"₦ 10,500,000"
Acura MDX Advance & Ent. Pkgs SH-AWD 2019 White,Acura,MDX Advance,2019,foreign used,automatic,"₦ 30,000,000"
Toyota Sienna XLE 7 Passenger (3.5L 6cyl 6A) 2016 Black,Toyota,Sienna XLE,2016,foreign used,automatic,"₦ 25,000,000"
Lexus LX LX 600 2025 Black,Lexus,LX LX,2025,local used,automatic,"₦ 120,000,000"
Toyota Tundra SR5 2022 Black,Toyota,Tundra SR5,2022,foreign used,automatic,"₦ 75,000,000"
