title,make,model,year,condition,transmission,price
Toyota Land Cruiser Prado 4.0 Petrol TX-L 2017 Silver,Toyota,Land Cruiser,2017.0,Local Used,Automatic,37000000.0
Nissan Micra 2005 Silver,Nissan,Micra,2005.0,Foreign Used,Manual,5250000.0
Toyota Yaris 2005 Gray,Toyota,Yaris,2005.0,Foreign Used,Automatic,6750000.0
Peugeot 307 2005 Blue,Peugeot,307,2005.0,Foreign Used,Manual,4100000.0
Toyota Yaris 2005 Blue,Toyota,Yaris,2005.0,Foreign Used,Manual,5250000.0
Toyota 4-Runner 2008 Gray,Toyota,4-Runner,2008.0,Local Used,Automatic,2850000.0
Nissan Maxima 4dr Sedan 2016 White,Nissan,Maxima 4Dr,2016.0,Foreign Used,Automatic,18000000.0
Toyota Venza 2010 Teal,Toyota,Venza,2010.0,Foreign Used,Automatic,16500000.0
Toyota Camry 1995 Silver,Toyota,Camry,1995.0,Local Used,Automatic,2600000.0
Ford Focus 2006 Silver,Ford,Focus,2006.0,Foreign Used,Manual,3850000.0
Lexus RX 350 2009 Silver,Lexus,Rx 350,2009.0,Foreign Used,Automatic,15250000.0
Toyota Camry 2009,Toyota,Camry,2009.0,Local Used,Automatic,6550000.0
Honda Odyssey 2008,Honda,Odyssey,2008.0,Foreign Used,Automatic,5500000.0
Mercedes-Benz C180 2002 Blue,Mercedes-Benz,C180,2002.0,Local Used,Automatic,2550000.0
Toyota Camry 2006 Burgundy,Toyota,Camry,2006.0,Foreign Used,Automatic,7750000.0
Toyota Camry 2008 Black,Toyota,Camry,2008.0,Local Used,Automatic,6200000.0
Toyota Corolla 2005 Red,Toyota,Corolla,2005.0,Foreign Used,Automatic,10800000.0
Toyota Yaris 2003 Silver,Toyota,Yaris,2003.0,Foreign Used,Manual,3700000.0
Toyota Yaris 2004 Red,Toyota,Yaris,2004.0,Foreign Used,Manual,4650000.0
Toyota Corolla 2003 Silver,Toyota,Corolla,2003.0,Foreign Used,Manual,4750000.0
Mercedes-Benz C180 2003 Black,Mercedes-Benz,C180,2003.0,Local Used,Manual,2550000.0
Toyota Avensis 2.0 D Verso 2002 Green,Toyota,Avensis 2,2002.0,Foreign Used,Manual,6359999.0
Mercedes-Benz C-Class 2000 Black,Mercedes-Benz,C-Class,2000.0,Local Used,Manual,2550000.0
Toyota Camry 2.4 LE 2008 Brown,Toyota,Camry 2,2008.0,Foreign Used,Automatic,10950000.0
Mercedes-Benz C180 2002 Blue,Mercedes-Benz,C180,2002.0,Local Used,Manual,3950000.0
Nissan Primera 2007 Silver,Nissan,Primera,2007.0,Foreign Used,Automatic,5750000.0
Mazda 626 1995 Red,Mazda,626,1995.0,Local Used,Automatic,1850000.0
Nissan Navara 2009 Black,Nissan,Navara,2009.0,Foreign Used,Automatic,8500000.0
Nissan Micra 2002 Blue,Nissan,Micra,2002.0,Foreign Used,Automatic,5200000.0
Mercedes-Benz 200 2001 Blue,Mercedes-Benz,200,2001.0,Local Used,Manual,1950000.0
Mercedes-Benz C200 2003 Silver,Mercedes-Benz,C200,2003.0,Local Used,Automatic,2700000.0
Toyota Yaris 2003 Green,Toyota,Yaris,2003.0,Foreign Used,Manual,4750000.0
Kia Optima 2012 Black,Kia,Optima,2012.0,Local Used,Automatic,3200000.0
Toyota Tacoma 2003 Teal,Toyota,Tacoma,2003.0,Local Used,Automatic,8750000.0
Toyota Camry 2008 Red,Toyota,Camry,2008.0,Foreign Used,Automatic,10950000.0
Toyota Corolla 2007 Blue,Toyota,Corolla,2007.0,Local Used,Automatic,6550000.0
Mercedes-Benz C180 2003 Silver,Mercedes-Benz,C180,2003.0,Local Used,Manual,3200000.0
Nissan Micra 2005 Blue,Nissan,Micra,2005.0,Foreign Used,Automatic,4750000.0
Mercedes-Benz C180 2003 Silver,Mercedes-Benz,C180,2003.0,Local Used,Automatic,2950000.0
Volkswagen Sharan 2005 Silver,Volkswagen,Sharan,2005.0,Local Used,Manual,3200000.0
Toyota Yaris 2004 Silver,Toyota,Yaris,2004.0,Foreign Used,Manual,4350000.0
Ford Focus 2012 Blue,Ford,Focus,2012.0,Local Used,Manual,3200000.0
Mercedes-Benz 200 2001 Silver,Mercedes-Benz,200,2001.0,Foreign Used,Manual,3200000.0
Lexus RX 330 2006 Black,Lexus,Rx 330,2006.0,Local Used,Automatic,8500000.0
Toyota Avensis 2005 Silver,Toyota,Avensis,2005.0,Foreign Used,Manual,8500000.0
Mercedes-Benz C-Class 1999 Blue,Mercedes-Benz,C-Class,1999.0,Local Used,Manual,3550000.0
Mercedes-Benz C-Class C 180 (W202) 1993 Silver,Mercedes-Benz,C-Class C,1993.0,Local Used,Automatic,2750000.0
Toyota Corolla Verso 2008 Silver,Toyota,Corolla Verso,2008.0,Foreign Used,Manual,6500000.0
Toyota Corolla 2007 Blue,Toyota,Corolla,2007.0,Foreign Used,Automatic,7700000.0
Toyota Yaris 2009 Blue,Toyota,Yaris,2009.0,Foreign Used,Manual,5500000.0
Toyota Highlander 4x4 2008 Blue,Toyota,Highlander 4X4,2008.0,Local Used,Automatic,7800000.0
Iveco Daily 2002 White,Iveco,Daily,2002.0,Foreign Used,Manual,12500000.0
Toyota Avensis 2000 Silver,Toyota,Avensis,2000.0,Foreign Used,Manual,6850000.0
Mercedes-Benz 200 2000 Black,Mercedes-Benz,200,2000.0,Local Used,Manual,2750000.0
Nissan Micra 2005 Silver,Nissan,Micra,2005.0,Foreign Used,Manual,4500000.0
Toyota Highlander Limited 2009 Silver,Toyota,Highlander Limited,2009.0,Local Used,Automatic,13200000.0
Toyota Camry 2017 Brown,Toyota,Camry,2017.0,Local Used,Automatic,15750000.0
Mazda 5 2008 Silver,Mazda,5,2008.0,Foreign Used,Manual,6250000.0
Lexus ES 350 2008 Blue,Lexus,Es 350,2008.0,Local Used,Automatic,8550000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2015 White,Toyota,Camry Se,2015.0,Foreign Used,Automatic,13700000.0
Mercedes-Benz GLE-Class GLE 350 2017 White,Mercedes-Benz,Gle-Class Gle,2017.0,Foreign Used,Automatic,36999999.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6AM) 2010 Black,Toyota,Camry Se,2010.0,Foreign Used,Automatic,12180000.0
Honda CR-V SE 4dr SUV AWD (2.4L 4cyl 5A) 2011,Honda,Cr-V Se,2011.0,Foreign Used,Automatic,12180000.0
Lexus GS 300 Automatic 2007 Silver,Lexus,Gs 300,2007.0,Foreign Used,Automatic,12980000.0
Lexus GS 2008 Silver,Lexus,Gs,2008.0,Local Used,Automatic,4750000.0
Mercedes-Benz 200 2002 Silver,Mercedes-Benz,200,2002.0,Foreign Used,Manual,2500000.0
Mazda Premacy 1.9 Comfort 2003 Blue,Mazda,Premacy 1,2003.0,Foreign Used,Manual,3300000.0
Mercedes-Benz C-Class 1996 Blue,Mercedes-Benz,C-Class,1996.0,Local Used,Manual,2800000.0
Toyota Land Cruiser Prado 4.0 V6 5dr 2005 Silver,Toyota,Land Cruiser,2005.0,Foreign Used,Manual,16500000.0
BMW 3 Series 316i RWD 2001 Red,BMW,3 Series,2001.0,Foreign Used,Automatic,2800000.0
Mercedes-Benz C180 2002 Blue,Mercedes-Benz,C180,2002.0,Local Used,Manual,1850000.0
Mercedes-Benz GLK-Class 2011 White,Mercedes-Benz,Glk-Class,2011.0,Local Used,Automatic,10200000.0
Toyota Land Cruiser 2005 Silver,Toyota,Land Cruiser,2005.0,Foreign Used,Manual,12500000.0
Peugeot 206 1.6 110 Tendance 2006 Silver,Peugeot,206 1,2006.0,Foreign Used,Manual,3850000.0
Mercedes-Benz C180 1995 Black,Mercedes-Benz,C180,1995.0,Local Used,Manual,2850000.0
Toyota Corolla 2007 Gray,Toyota,Corolla,2007.0,Local Used,Automatic,4950000.0
Toyota Corolla 2010 Blue,Toyota,Corolla,2010.0,Local Used,Automatic,8750000.0
Lexus ES 2004 Green,Lexus,Es,2004.0,Local Used,Automatic,5000000.0
Ford F-150 FX4 2010 Black,Ford,F-150 Fx4,2010.0,Foreign Used,Automatic,20500000.0
Toyota Highlander 4x4 2008 Black,Toyota,Highlander 4X4,2008.0,Foreign Used,Automatic,13200000.0
Toyota Sienna 2012 Black,Toyota,Sienna,2012.0,Foreign Used,Automatic,21300000.0
Ford Explorer XLT 4dr SUV AWD (3.5L 6cyl 6A) 2015 Red,Ford,Explorer Xlt,2015.0,Foreign Used,Automatic,11580000.0
Toyota Corolla S 4dr Sedan (1.8L 4cyl CVT) 2015 Gold,Toyota,Corolla S,2015.0,Local Used,Automatic,12500000.0
Lexus RX 350 FWD 2012 Black,Lexus,Rx 350,2012.0,Foreign Used,Automatic,19000000.0
Acura MDX SUV 4dr FWD (3.5L 6cyl 9A) 2016 Burgundy,Acura,Mdx Suv,2016.0,Foreign Used,Automatic,18000000.0
Toyota Camry LE V6 4dr Sedan (3.5L 6cyl 6AM) 2008 Gold,Toyota,Camry Le,2008.0,Local Used,Automatic,7800000.0
Mercedes-Benz GLE-Class GLE 350 2017 Gray,Mercedes-Benz,Gle-Class Gle,2017.0,Foreign Used,Automatic,38500000.0
Dodge Charger 2019 Black,Dodge,Charger,2019.0,Foreign Used,Automatic,27000000.0
Toyota Highlander Limited V6 4x4 (3.5L 6cyl 6A) 2016 Maroon,Toyota,Highlander Limited,2016.0,Foreign Used,Automatic,28000000.0
Lexus ES 2015 White,Lexus,Es,2015.0,Foreign Used,Automatic,19500000.0
Lexus ES 350 2011 Black,Lexus,Es 350,2011.0,Foreign Used,Automatic,12750000.0
Toyota Venza V6 AWD 2012 Silver,Toyota,Venza V6,2012.0,Local Used,Automatic,11850000.0
Toyota Highlander XLE 2019 Silver,Toyota,Highlander Xle,2019.0,Local Used,Automatic,28500000.0
Ford Edge SEL 4dr FWD (2.0L 4cyl 6A) 2016 Burgundy,Ford,Edge Sel,2016.0,Foreign Used,Automatic,16800000.0
Toyota Tacoma 2008 Blue,Toyota,Tacoma,2008.0,Foreign Used,Automatic,19800000.0
Lexus IS 250 2008 Blue,Lexus,Is 250,2008.0,Local Used,Automatic,7500000.0
Toyota Highlander Limited 2012 White,Toyota,Highlander Limited,2012.0,Local Used,Automatic,16000000.0
Hyundai Sonata Limited 2.0T Sedan (2.0L 4cyl 6A) 2013 Silver,Hyundai,Sonata Limited,2013.0,Foreign Used,Automatic,13000000.0
Mini Cooper 2006 Gray,Mini,Cooper,2006.0,Foreign Used,Manual,3980000.0
Lexus LX 570 AWD 2013 Black,Lexus,Lx 570,2013.0,Local Used,Automatic,38000000.0
Hyundai Sonata 2011 Silver,Hyundai,Sonata,2011.0,Foreign Used,Automatic,9300000.0
Toyota RAV4 2015 Black,Toyota,Rav4,2015.0,Foreign Used,Automatic,22000000.0
Toyota Corolla S 2004 White,Toyota,Corolla S,2004.0,Foreign Used,Automatic,7800000.0
Mercedes-Benz M Class 2014 Black,Mercedes-Benz,M Class,2014.0,Local Used,Automatic,19700000.0
Toyota RAV4 2017 Gray,Toyota,Rav4,2017.0,Foreign Used,Automatic,31500000.0
Toyota Highlander 2016 Gray,Toyota,Highlander,2016.0,Foreign Used,Automatic,32000000.0
Land Rover Range Rover Vogue 2014 White,Land Rover,Rover Range,2014.0,Foreign Used,Automatic,39500000.0
Hyundai Tucson Limited AWD 2017 White,Hyundai,Tucson Limited,2017.0,Foreign Used,Automatic,23000000.0
Lexus ES 300 2002 White,Lexus,Es 300,2002.0,Local Used,Automatic,4500000.0
Honda Pilot 2007 Green,Honda,Pilot,2007.0,Foreign Used,Automatic,8000000.0
Toyota RAV4 3.5 Sport 2010 Gray,Toyota,Rav4 3,2010.0,Local Used,Automatic,9000000.0
Toyota Venza V6 AWD 2010 Gray,Toyota,Venza V6,2010.0,Local Used,Automatic,9950000.0
Toyota RAV4 2.0 4x4 VX Automatic 2006 Silver,Toyota,Rav4 2,2006.0,Foreign Used,Automatic,9980000.0
Toyota Highlander Limited 4dr SUV (3.5L 6cyl 6A) 2015 Silver,Toyota,Highlander Limited,2015.0,Foreign Used,Automatic,28500000.0
Lexus ES 350 2011 Black,Lexus,Es 350,2011.0,Foreign Used,Automatic,13000000.0
Lexus ES 330 2006 Black,Lexus,Es 330,2006.0,Foreign Used,Automatic,9300000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2013 Green,Toyota,Camry Xle,2013.0,Foreign Used,Automatic,16000000.0
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2007 Red,Toyota,Camry Se,2007.0,Foreign Used,Automatic,11500000.0
Pontiac Vibe AWD 2006 Gray,Pontiac,Vibe Awd,2006.0,Foreign Used,Automatic,9500000.0
Infiniti FX35 Base 4x4 (3.5L 6cyl 5A) 2005 Silver,Infiniti,Fx35 Base,2005.0,Local Used,Automatic,3999999.0
Lexus RX 2005 Gold,Lexus,Rx,2005.0,Foreign Used,Automatic,11450000.0
Toyota Camry XLE 4dr Sedan (2.4 4cyl 5A) 2008 Silver,Toyota,Camry Xle,2008.0,Foreign Used,Automatic,10000000.0
Mercedes-Benz GLE-Class GLE 350 2018 Gray,Mercedes-Benz,Gle-Class Gle,2018.0,Foreign Used,Automatic,37000000.0
Toyota Camry 2006 Gray,Toyota,Camry,2006.0,Local Used,Automatic,5700000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2010 Green,Toyota,Corolla Le,2010.0,Foreign Used,Automatic,11800000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Black,Toyota,Camry Le,2009.0,Foreign Used,Automatic,9000000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2013 Red,Toyota,Camry Le,2013.0,Foreign Used,Automatic,13500000.0
Mercedes-Benz GLK-Class Base GLK 350 4dr AWD 4MATIC (3.5L 6cyl 7A) 2015,Mercedes-Benz,Glk-Class Base,2015.0,Foreign Used,Automatic,21000000.0
Hyundai Sonata SE 2.0T Sedan FWD (2.0L 4cyl 6A) 2013 Silver,Hyundai,Sonata Se,2013.0,Foreign Used,Automatic,10650000.0
Toyota Corolla 2004 Silver,Toyota,Corolla,2004.0,Local Used,Automatic,4450000.0
Toyota 4-Runner SR5 4dr SUV 4WD (4.0L 6cyl 5A) 2015 Red,Toyota,4-Runner Sr5,2015.0,Foreign Used,Automatic,42000000.0
Toyota Camry 2012 Gray,Toyota,Camry,2012.0,Local Used,Automatic,10900000.0
Renault Samsung QM6 2017 Gray,Renault,Samsung Qm6,2017.0,Foreign Used,Automatic,30500000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Gold,Toyota,Camry Le,2008.0,Local Used,Automatic,8500000.0
Honda Accord 2007 Silver,Honda,Accord,2007.0,Local Used,Automatic,5600000.0
Lexus ES 350 2007 Gray,Lexus,Es 350,2007.0,Local Used,Automatic,8500000.0
Mercedes-Benz GLK-Class 2015 Red,Mercedes-Benz,Glk-Class,2015.0,Foreign Used,Automatic,25500000.0
Lexus ES 350 2010 Green,Lexus,Es 350,2010.0,Local Used,Automatic,7000000.0
Lexus RX 350 2010 Red,Lexus,Rx 350,2010.0,Foreign Used,Automatic,22000000.0
Acura MDX 2016 Gray,Acura,Mdx,2016.0,Foreign Used,Automatic,26000000.0
Honda CR-V 2008 Black,Honda,Cr-V,2008.0,Local Used,Automatic,8000000.0
Honda Accord Crosstour 2010 Maroon,Honda,Accord Crosstour,2010.0,Local Used,Automatic,7000000.0
Lexus RX 350 2010 Red,Lexus,Rx 350,2010.0,Foreign Used,Automatic,21500000.0
Hyundai Sonata 2012 Silver,Hyundai,Sonata,2012.0,Foreign Used,Automatic,12500000.0
Mercedes-Benz M Class 2009 Gray,Mercedes-Benz,M Class,2009.0,Local Used,Automatic,8200000.0
Toyota Sienna 2012 Gold,Toyota,Sienna,2012.0,Local Used,Automatic,12000000.0
Toyota Avalon 2014 Silver,Toyota,Avalon,2014.0,Foreign Used,Automatic,22000000.0
Toyota Camry 2014 Black,Toyota,Camry,2014.0,Local Used,Automatic,11000000.0
Toyota Corolla 2006 Blue,Toyota,Corolla,2006.0,Local Used,Automatic,5600000.0
Toyota Matrix 2006 White,Toyota,Matrix,2006.0,Local Used,Automatic,5600000.0
Hyundai Sonata 2012 White,Hyundai,Sonata,2012.0,Foreign Used,Automatic,12000000.0
Toyota Camry 2009 Green,Toyota,Camry,2009.0,Local Used,Automatic,8500000.0
Mercedes-Benz GLK-Class 2013 Blue,Mercedes-Benz,Glk-Class,2013.0,Foreign Used,Automatic,14500000.0
Lexus IS 2015 Red,Lexus,Is,2015.0,Foreign Used,Automatic,35000000.0
Mercedes-Benz GL-Class 2011 Silver,Mercedes-Benz,Gl-Class,2011.0,Local Used,Automatic,13500000.0
Honda Accord 2020 Gold,Honda,Accord,2020.0,Foreign Used,Automatic,21000000.0
Toyota Corolla 2015 White,Toyota,Corolla,2015.0,Local Used,Automatic,8200000.0
BMW M3 2009 Gray,BMW,M3,2009.0,Foreign Used,Automatic,9500000.0
Lexus GX 2015 Silver,Lexus,Gx,2015.0,Foreign Used,Automatic,48000000.0
Toyota Highlander 2010 White,Toyota,Highlander,2010.0,Foreign Used,Automatic,23000000.0
Toyota Sienna 2006 Gray,Toyota,Sienna,2006.0,Local Used,Automatic,11500000.0
Chevrolet Spark 2011 White,Chevrolet,Spark,2011.0,Foreign Used,Automatic,8700000.0
Toyota Corolla 2016 Black,Toyota,Corolla,2016.0,Local Used,Automatic,12300000.0
Mercedes-Benz E300 2020 Blue,Mercedes-Benz,E300,2020.0,Foreign Used,Automatic,40000000.0
Mercedes-Benz M Class 2015 White,Mercedes-Benz,M Class,2015.0,Local Used,Automatic,27500000.0
Honda Accord EX-L V-6 4dr Sedan (3.5L 6cyl 6A) 2015 Gray,Honda,Accord Ex-L,2015.0,Local Used,Automatic,10000000.0
Mercedes-Benz M Class 2014 Gray,Mercedes-Benz,M Class,2014.0,Foreign Used,Automatic,29000000.0
Toyota Venza 2010 Green,Toyota,Venza,2010.0,Foreign Used,Automatic,23000000.0
Hyundai Santa Fe 2014 Red,Hyundai,Santa Fe,2014.0,Foreign Used,Automatic,17500000.0
Hyundai Sonata 2015 Blue,Hyundai,Sonata,2015.0,Foreign Used,Automatic,10500000.0
Lexus RX 2010 Silver,Lexus,Rx,2010.0,Local Used,Automatic,10500000.0
Toyota Avalon 2013 Red,Toyota,Avalon,2013.0,Local Used,Automatic,22000000.0
Toyota Camry 2008 Gold,Toyota,Camry,2008.0,Local Used,Automatic,7500000.0
Lexus IS 2015 Red,Lexus,Is,2015.0,Foreign Used,Automatic,29500000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Gold,Toyota,Camry Le,2011.0,Local Used,Automatic,7000000.0
Lexus RX 2019 White,Lexus,Rx,2019.0,Foreign Used,Automatic,46000000.0
Hyundai Santa Fe 2014 Red,Hyundai,Santa Fe,2014.0,Foreign Used,Automatic,15000000.0
Toyota Camry 2010 Silver,Toyota,Camry,2010.0,Foreign Used,Automatic,11000000.0
Peugeot 2008 2021 White,Peugeot,2008,2021.0,Local Used,Automatic,18000000.0
Toyota Venza 2016 Black,Toyota,Venza,2016.0,Local Used,Automatic,11500000.0
Toyota Camry 2014 Black,Toyota,Camry,2014.0,Foreign Used,Automatic,13500000.0
Toyota Venza V6 AWD 2011 White,Toyota,Venza V6,2011.0,Foreign Used,Automatic,18500000.0
Mercedes-Benz GL-Class 2013 White,Mercedes-Benz,Gl-Class,2013.0,Foreign Used,Automatic,26000000.0
Lexus IS 2010 Gold,Lexus,Is,2010.0,Local Used,Automatic,12500000.0
Mercedes-Benz GLK-Class 350 4MATIC 2014 Black,Mercedes-Benz,Glk-Class 350,2014.0,Foreign Used,Automatic,19000000.0
Toyota Corolla 2022 Silver,Toyota,Corolla,2022.0,Foreign Used,Automatic,34500000.0
Toyota Camry SE V6 4dr Sedan (3.5L 6cyl 6A) 2012 Black,Toyota,Camry Se,2012.0,Local Used,Automatic,9500000.0
BMW 7 Series 2012 Blue,BMW,7 Series,2012.0,Local Used,Automatic,9000000.0
Toyota Corolla 2021 Red,Toyota,Corolla,2021.0,Foreign Used,Automatic,23500000.0
Honda Accord 2009 Blue,Honda,Accord,2009.0,Local Used,Automatic,5200000.0
Toyota Corolla LE 2021 Red,Toyota,Corolla Le,2021.0,Foreign Used,Automatic,20500000.0
Toyota Camry 2013 Black,Toyota,Camry,2013.0,Local Used,Automatic,10000000.0
GMC Acadia 2009 Beige,GMC,Acadia,2009.0,Local Used,Automatic,5900000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 Silver,Toyota,Camry Se,2013.0,Foreign Used,Automatic,15000000.0
Toyota Highlander 2012 Maroon,Toyota,Highlander,2012.0,Local Used,Automatic,14000000.0
Toyota Matrix 2010 White,Toyota,Matrix,2010.0,Local Used,Automatic,5500000.0
Volvo XC90 2016 White,Volvo,Xc90,2016.0,Foreign Used,Automatic,38500000.0
Honda Accord 2008 Blue,Honda,Accord,2008.0,Local Used,Automatic,7500000.0
Toyota Camry 2020 Silver,Toyota,Camry,2020.0,Foreign Used,Automatic,25000000.0
Toyota Highlander 2003 Green,Toyota,Highlander,2003.0,Local Used,Automatic,5300000.0
Mercedes-Benz GL-Class 2012 Black,Mercedes-Benz,Gl-Class,2012.0,Local Used,Automatic,10000000.0
Mercedes-Benz GLA 250 2017 White,Mercedes-Benz,Gla 250,2017.0,Foreign Used,Automatic,32000000.0
Honda CR-V 2.4 EX Automatic 2009 Gray,Honda,Cr-V 2,2009.0,Local Used,Automatic,7500000.0
Mercedes-Benz GLE-Class GLE 350 2016 White,Mercedes-Benz,Gle-Class Gle,2016.0,Foreign Used,Automatic,32000000.0
Mercedes-Benz E350 Base 2dr Cabriolet (3.5L 6cyl 7A) 2013 White,Mercedes-Benz,E350 Base,2013.0,Foreign Used,Automatic,27500000.0
Mitsubishi Outlander XLS AWD 2005 Black,Mitsubishi,Outlander Xls,2005.0,Local Used,Automatic,2950000.0
Toyota Highlander Limited 3.5l 4WD 2013 Black,Toyota,Highlander Limited,2013.0,Foreign Used,Automatic,21880000.0
Honda Accord 2012 Black,Honda,Accord,2012.0,Local Used,Automatic,5200000.0
Honda Accord 2014 Gray,Honda,Accord,2014.0,Foreign Used,Automatic,14000000.0
Lexus RX 2006 Gray,Lexus,Rx,2006.0,Local Used,Automatic,8500000.0
Toyota Corolla 2010 Silver,Toyota,Corolla,2010.0,Local Used,Automatic,8200000.0
Lexus IS 250 4WD 2015 White,Lexus,Is 250,2015.0,Foreign Used,Automatic,15380000.0
Lexus GX 460 Luxury 2016 White,Lexus,Gx 460,2016.0,Foreign Used,Automatic,39000000.0
GMC Canyon 2005 Blue,GMC,Canyon,2005.0,Foreign Used,Automatic,10850000.0
Lexus RX 350 FWD 2017 Gold,Lexus,Rx 350,2017.0,Foreign Used,Automatic,45000000.0
Toyota Tacoma Access Cab 2010 Blue,Toyota,Tacoma Access,2010.0,Foreign Used,Automatic,19500000.0
Toyota Avalon Limited Sedan FWD (3.5L 6cyl 6A) 2017 Black,Toyota,Avalon Limited,2017.0,Foreign Used,Automatic,22000000.0
Toyota Tacoma 2010 Silver,Toyota,Tacoma,2010.0,Foreign Used,Automatic,19000000.0
Lexus RX 350 2015 Gray,Lexus,Rx 350,2015.0,Foreign Used,Automatic,26000000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2011 Silver,Toyota,Camry Xle,2011.0,Foreign Used,Automatic,11500000.0
Toyota Tundra 2008 White,Toyota,Tundra,2008.0,Local Used,Automatic,15500000.0
Toyota Venza 2011 Gray,Toyota,Venza,2011.0,Foreign Used,Automatic,18500000.0
Mercedes-Benz GLK-Class Base GLK 350 4dr AWD 4MATIC (3.5L 6cyl 7A) 2015,Mercedes-Benz,Glk-Class Base,2015.0,Local Used,Automatic,15000000.0
Honda Accord 2004 Silver,Honda,Accord,2004.0,Local Used,Automatic,3500000.0
Lexus RX 350 AWD 2015 Maroon,Lexus,Rx 350,2015.0,Foreign Used,Automatic,27000000.0
Audi Q5 2012 Gray,Audi,Q5,2012.0,Foreign Used,Automatic,16000000.0
Mercedes-Benz M Class 2014 White,Mercedes-Benz,M Class,2014.0,Local Used,Automatic,14800000.0
Mercedes-Benz S-Class 2010 Black,Mercedes-Benz,S-Class,2010.0,Local Used,Automatic,45000000.0
Toyota Highlander XLE 4x4 V6 (3.5L 6cyl 8A) 2018 Gray,Toyota,Highlander Xle,2018.0,Foreign Used,Automatic,36000000.0
Toyota Sienna XLE 7 Passenger 2010 White,Toyota,Sienna Xle,2010.0,Foreign Used,Automatic,18000000.0
Toyota Sienna 2012 Gray,Toyota,Sienna,2012.0,Foreign Used,Automatic,17800000.0
Mercedes-Benz C320 2002 Gold,Mercedes-Benz,C320,2002.0,Foreign Used,Automatic,8000000.0
Toyota Highlander 2006 White,Toyota,Highlander,2006.0,Local Used,Automatic,5880000.0
Cadillac Escalade 2016 Gray,Cadillac,Escalade,2016.0,Foreign Used,Automatic,39000000.0
Volkswagen Jetta SE 2011 Red,Volkswagen,Jetta Se,2011.0,Local Used,Automatic,6200000.0
Honda Civic 1.4 2008 Gray,Honda,Civic 1,2008.0,Foreign Used,Automatic,7850000.0
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2015 White,Mercedes-Benz,Cla-Class Cla,2015.0,Foreign Used,Automatic,26500000.0
Lexus RX 350 2008 Silver,Lexus,Rx 350,2008.0,Local Used,Automatic,7500000.0
Lexus ES 350 2008 Gold,Lexus,Es 350,2008.0,Foreign Used,Automatic,11980000.0
Mercedes-Benz M Class ML 350 4Matic 2013 White,Mercedes-Benz,M Class,2013.0,Foreign Used,Automatic,27180000.0
Lexus RX 350 F SPORT AWD 2013 White,Lexus,Rx 350,2013.0,Foreign Used,Automatic,28680000.0
Toyota Sienna Limited AWD 7-Passenger 2013 Black,Toyota,Sienna Limited,2013.0,Foreign Used,Automatic,18000000.0
Toyota RAV4 2016 Red,Toyota,Rav4,2016.0,Foreign Used,Automatic,29000000.0
Kia Morning 2011 Off white,Kia,Morning,2011.0,Foreign Used,Automatic,9000000.0
Toyota Venza 2013 Black,Toyota,Venza,2013.0,Foreign Used,Automatic,20500000.0
BMW 328i 2013 Gray,BMW,328I,2013.0,Foreign Used,Automatic,13999999.0
Lexus ES 350 2011 Gray,Lexus,Es 350,2011.0,Foreign Used,Automatic,13500000.0
Lexus ES 350 2009 Black,Lexus,Es 350,2009.0,Local Used,Automatic,7250000.0
Mercedes-Benz GLE-Class 2019 White,Mercedes-Benz,Gle-Class,2019.0,Foreign Used,Automatic,47500000.0
Toyota Highlander 2015 White,Toyota,Highlander,2015.0,Foreign Used,Automatic,23700000.0
Lexus GX 460 Luxury 2015 Silver,Lexus,Gx 460,2015.0,Foreign Used,Automatic,37000000.0
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2017 Black,Mercedes-Benz,Gle-Class Gle,2017.0,Foreign Used,Automatic,33000000.0
Hyundai Ix35 2013 Gray,Hyundai,Ix35,2013.0,Local Used,Automatic,6700000.0
Toyota Highlander Hybrid 2010 Silver,Toyota,Highlander Hybrid,2010.0,Foreign Used,Automatic,11000000.0
Toyota Sequoia SR5 4dr SUV 2WD (4.7L 8cyl 5A) 2008 Silver,Toyota,Sequoia Sr5,2008.0,Foreign Used,Automatic,19500000.0
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2012 Silver,Acura,Mdx Suv,2012.0,Foreign Used,Automatic,11000000.0
Toyota Highlander Limited 3.5l 4WD 2013 Black,Toyota,Highlander Limited,2013.0,Foreign Used,Automatic,20000000.0
Hyundai Sonata Limited Sedan FWD (2.4L 4cyl 6A) 2012 Black,Hyundai,Sonata Limited,2012.0,Foreign Used,Automatic,8650000.0
